Id,PostTypeId,AcceptedAnswerId,ParentId,CreationDate,DeletionDate,Score,ViewCount,Body,OwnerUserId,OwnerDisplayName,LastEditorUserId,LastEditorDisplayName,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ClosedDate,CommunityOwnedDate
"54408474","2","","20824558","2019-01-28 18:52:10","","1","","<p>Parenthesis are used for two purposes in a return statement.</p>

<ul>
<li>To support multi-line expression as mentioned in @Andru Answer.</li>
<li>To allow returning object in arrow function like the below:</li>
</ul>

<p><code>() =&gt; ({ name: 'Amanda' })  // Shorthand to return an object</code></p>

<p>This is equivalent to</p>

<pre><code>() =&gt; {
 return { name : 'Amanda' }
}
</code></pre>

<p>For more information, please check this article.
<a href=""https://medium.com/@leannezhang/curly-braces-versus-parenthesis-in-reactjs-4d3ffd33128f"" rel=""nofollow noreferrer"">https://medium.com/@leannezhang/curly-braces-versus-parenthesis-in-reactjs-4d3ffd33128f</a></p>
","1003154","","1003154","","2019-01-29 06:50:16","2019-01-29 06:50:16","","","","1","","",""
"54485712","2","","37909134","2019-02-01 19:04:00","","1","","<p><code>{'\u00A0'}</code> works but is hard to read, so I wrapped it in a <a href=""https://reactjs.org/docs/components-and-props.html"" rel=""nofollow noreferrer"">function component</a>:</p>

<p>components/nbsp.js:</p>

<pre><code>export default () =&gt; '\u00A0';
</code></pre>

<p>usage:</p>

<pre><code>Hello&lt;Nbsp /&gt;world

</code></pre>
","1033615","","","","","2019-02-01 19:04:00","","","","0","","",""
"54494086","2","","5767325","2019-02-02 14:41:59","","0","","<p>Taking profit of reduce method as following:</p>

<p>case a) if u need to remove element by index:</p>

<pre><code>function remove(arr, index) {
  return arr.reduce((prev, x, i) =&gt; prev.concat(i !== index ? [x] : []), []);
}
</code></pre>

<p>case b) if u need to remove element by the value of the element (int):</p>

<pre><code>function remove(arr, value) {
  return arr.reduce((prev, x, i) =&gt; prev.concat(x !== value ? [x] : []), []);
}
</code></pre>

<p>So at this way we can return a new array (will be a cool functional way - more much better than use push or splice) with the element removed.</p>
","10686697","","","","","2019-02-02 14:41:59","","","","0","","",""
"54528216","2","","5767325","2019-02-05 05:34:45","","1","","<p><strong>Splice, filter and delete to remove element from array</strong></p>

<p>Every array have their index and it helps to delete particular element with their index.</p>

<p><strong><em>The splice() method</em></strong> </p>

<p>array.splice(index, <strong>1</strong>);
1st parameter is index and second is the number of element you</p>

<p>want to delete from that index.</p>

<p>So for single element we use 1. </p>

<p><strong><em>The delete method</em></strong></p>

<p>delete array[index]</p>

<p><strong><em>The filter() method</em></strong></p>

<p>If you want to delete element which is repeated in array then filter the array.</p>

<p>removeAll =array.filter( e=> e != elem );</p>

<p>where elem is the element you want to remove from array and array is your array name</p>
","10943108","","10943108","","2019-02-05 05:41:20","2019-02-05 05:41:20","","","","0","","",""
"54033894","2","","2831059","2019-01-04 06:16:01","","0","","<p>Simply, You can remove column</p>

<pre><code>remove_column :table_name, :column_name
</code></pre>

<p>For Example,</p>

<pre><code>remove_column :posts, :comment
</code></pre>
","10814922","","","","","2019-01-04 06:16:01","","","","0","","",""
"53940338","2","","38713405","2018-12-27 05:52:29","","2","","<p>You can do it via GUI</p>

<p><a href=""https://i.stack.imgur.com/eT0HJ.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/eT0HJ.png"" alt=""enter image description here""></a></p>

<p>Search for <strong>preview</strong></p>

<p><a href=""https://i.stack.imgur.com/kJzIX.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/kJzIX.png"" alt=""enter image description here""></a></p>

<p>uncheck the options <code>Enable Preview</code> and <code>Enable Preview from Quick Open</code></p>
","3437900","","","","","2018-12-27 05:52:29","","","","0","","",""
"53757257","2","","35181340","2018-12-13 07:52:40","","0","","<p>If you want to exclude the sample controller's sample action</p>

<pre><code>class TestController &lt; ApplicationController
  protect_from_forgery :except =&gt; [:sample]

  def sample
　　　　　render json: @hogehoge
  end
end
</code></pre>

<p>You can to process requests from outside without any problems.</p>
","8305467","","","","","2018-12-13 07:52:40","","","","0","","",""
"52764156","2","","16191820","2018-10-11 15:47:01","","0","","<p>If a permission problem raises (like it happened to me), maybe you could try dropping all database tables like I did with rubymine (just open database tool window, select all tables and right-click -> drop), it should be similar with other IDEs. Some tables like sqlite_master and sqlite_sequence were conveniently ignored in the drop.</p>

<p>This allowed me to do </p>

<pre><code>rails db:migrate
</code></pre>

<p>and everything worked fine. Of course you loose all data!</p>
","5750078","","","","","2018-10-11 15:47:01","","","","0","","",""
"52197997","2","","11757537","2018-09-06 06:44:59","","2","","<p>I think it's quite late for this answer. Anyway hope this will help somebody in the future. 
I faced the problem positioning the cards in angular. There are cards displayed for array of events. If image width of the event is big for card, the image should be shown by cropping from two sides and height of 100 %. If image height is long, images' bottom part is cropped and width is 100 %. Here is my pure css solution for this:</p>

<p><a href=""https://i.stack.imgur.com/cNPxd.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/cNPxd.png"" alt=""enter image description here""></a></p>

<p><strong>HTML:</strong></p>

<pre><code> &lt;span class=""block clear img-card b-b b-light text-center"" [ngStyle]=""{'background-image' : 'url('+event.image+')'}""&gt;&lt;/span&gt;
</code></pre>

<p><strong>CSS</strong></p>

<pre><code>.img-card {
background-repeat: no-repeat;
background-size: cover;
background-position: 50% 50%;
width: 100%;
overflow: hidden;
}
</code></pre>
","5899688","","5899688","","2018-09-06 10:31:43","2018-09-06 10:31:43","","","","2","","",""
"48802631","2","","5767325","2018-02-15 08:14:46","","2","","<pre><code>var array = [2, 5, 9];
array.splice(array.findIndex(x =&gt; x==5), 1);
</code></pre>

<p>Using Array.findindex, we can reduce the number of lines of code.</p>

<p><a href=""https://developer.mozilla.org/en-US/docs/Web/JavaScript/Reference/Global_Objects/Array/findIndex"" rel=""nofollow noreferrer"">developer.mozilla.org</a></p>
","4870441","","1402846","","2018-02-15 08:39:39","2018-02-15 08:39:39","","","","1","","",""
"46406733","2","","2373074","2017-09-25 13:43:14","","0","","<p>I'm newbie here but I use single quote mark only when I use double quote mark inside the first one. If I'm not clear I show You example:</p>

<pre><code>&lt;p align=""center"" title='One quote mark at the beginning so now I can
""cite"".'&gt; ... &lt;/p&gt;
</code></pre>

<p>I hope I helped.</p>
","8670283","","","","","2017-09-25 13:43:14","","","","0","","",""
"46056858","2","","17073808","2017-09-05 13:58:26","","0","","<p>You can just go to the folder after some change do:</p>

<pre><code>git add .
git commit -m 'mssg' 
</code></pre>

<p>and go back and push it:</p>

<pre><code>git push origin master
</code></pre>
","7257848","","7311767","","2017-09-05 14:18:38","2017-09-05 14:18:38","","","","1","","",""
"46040808","2","","46040733","2017-09-04 16:08:59","","11","","<p>You can, but you should propagate the prop to the inner component. If not, it doesn't know about it.</p>

<pre><code>class SimpleComponent extends React.Component
{
    render() { return &lt;p className={this.props.className}&gt;Some text&lt;/p&gt; }
}
</code></pre>

<p>To make the CSS query you want to accomplish, then you should create the <code>div</code> inside your component.</p>

<pre><code>class SimpleComponent extends React.Component
{
    render() { return &lt;div className={this.props.className}&gt;&lt;p&gt;Some text&lt;/p&gt;&lt;/div&gt; }
}
</code></pre>
","6254934","","6254934","","2017-09-04 16:24:16","2017-09-04 16:24:16","","","","2","","",""
"45793291","2","","2003505","2017-08-21 09:10:50","","10","","<p>I use the following in my Bash settings:</p>

<pre><code>alias git-shoot=""git push origin --delete""
</code></pre>

<p>Then you can call:</p>

<pre><code>git-shoot branchname
</code></pre>
","5542668","","7132340","","2017-09-08 14:27:15","2017-09-08 14:27:15","","","","0","","",""
"45431612","2","","38713405","2017-08-01 07:33:14","","79","","<p>I came up with the same problem, and open <em>setting.json</em> file, add the following:</p>

<pre><code>""workbench.editor.enablePreview"": false
</code></pre>
","8392555","","4423968","","2017-08-01 11:53:30","2017-08-01 11:53:30","","","","3","","",""
"44781228","2","","2003505","2017-06-27 13:13:15","","1139","","<h3>Steps for deleting a branch:</h3>

<p>for deleting the <strong>remote branch:</strong></p>

<pre><code>git push origin --delete &lt;your_branch&gt; 
</code></pre>

<p>for deleting the <strong>local branch</strong>, you have <strong>three ways</strong>:</p>

<pre><code>1: git branch -D &lt;branch_name&gt; 

2: git branch --delete --force &lt;branch_name&gt;  //same as -D

3: git branch --delete  &lt;branch_name&gt;         //error on unmerge
</code></pre>

<p><strong>Explain:</strong> OK, just explain what's going on here!</p>

<p>Simply do <code>git push origin --delete</code> to <strong>delete your remote branch ONLY</strong>, add the name of the branch at the end and this will delete and push it to remote at the same time...</p>

<p>Also, <code>git branch -D</code>, which simply delete the local branch <strong>ONLY</strong>!...</p>

<p><code>-D</code> stands for <code>--delete --force</code> which will delete the branch even it's not merged(force delete), but you can also use <code>-d</code> which stands for <code>--delete</code> which throw an error respective of the branch merge status...</p>

<p>I also create the image below to show the steps:</p>

<p><a href=""https://i.stack.imgur.com/AKWYx.jpg"" rel=""noreferrer""><img src=""https://i.stack.imgur.com/AKWYx.jpg"" alt=""delete a remote and local branch in git""></a></p>
","5423108","","5423108","","2018-12-13 18:17:55","2018-12-13 18:17:55","","","","2","","",""
"44211041","2","","27722872","2017-05-26 22:41:45","","4","","<p>Pretty late and not sure if this was available when the question was asked, set <code>width: auto;</code></p>

<p>Seems to do the trick</p>
","7246291","","7351543","","2017-05-27 02:06:50","2017-05-27 02:06:50","","","","0","","",""
"43353349","2","","4834809","2017-04-11 18:12:43","","1","","<p>You can also force to table columns in table using <code>force: true</code>, if you table is already exist.</p>

<p><strong>example</strong>:</p>

<pre><code>ActiveRecord::Schema.define(version: 20080906171750) do
  create_table ""authors"", force: true do |t|
    t.string   ""name""
    t.datetime ""created_at""
    t.datetime ""updated_at""
  end
end
</code></pre>
","3058254","","","","","2017-04-11 18:12:43","","","","0","","",""
"41984610","2","","9461621","2017-02-01 16:19:55","","9","","<h1>Give Credit to Waylon Flinn if you like this</h1>

<p>This was improved from his more elegant approach to handle negative numbers and "".0"" case.</p>

<p>The fewer loops and ""if"" cases you have, the better IMO.</p>

<pre><code>function abbreviateNumber(number) {
    var SI_POSTFIXES = ["""", ""k"", ""M"", ""G"", ""T"", ""P"", ""E""];
    var tier = Math.log10(Math.abs(number)) / 3 | 0;
    if(tier == 0) return number;
    var postfix = SI_POSTFIXES[tier];
    var scale = Math.pow(10, tier * 3);
    var scaled = number / scale;
    var formatted = scaled.toFixed(1) + '';
    if (/\.0$/.test(formatted))
      formatted = formatted.substr(0, formatted.length - 2);
    return formatted + postfix;
}
</code></pre>

<p>jsFiddle with test cases -> <a href=""https://jsfiddle.net/xyug4nvz/7/"" rel=""noreferrer"">https://jsfiddle.net/xyug4nvz/7/</a></p>
","775516","","775516","","2017-02-01 16:26:24","2017-02-01 16:26:24","","","","3","","",""
"40645071","2","","2003505","2016-11-17 01:03:56","","91","","<p><strong>One liner</strong> command delete <em>both local, and remote</em>:</p>

<p><code>D=branch-name; git branch -D $D; git push origin :$D</code></p>

<p>or add the alias below to your <em>~/.gitconfig</em>; usage: <code>git kill branch-name</code></p>

<pre><code>[alias]
    kill = ""!f(){ git branch -D \""$1\"";  git push origin --delete \""$1\""; };f""
</code></pre>
","1580610","","1580610","","2017-01-15 08:30:43","2017-01-15 08:30:43","","","","1","","",""
"38864125","2","","20824558","2016-08-10 04:16:40","","4","","<pre><code>// Create a component named MessageComponent
var MessageComponent = React.createClass({
  render: function() {
    return (
      &lt;div&gt;{this.props.message}&lt;/div&gt;
    );
  }
});
</code></pre>

<blockquote>
  <p>NOTE Why do we need the parentheses around the return statement (line
  3)? This is because of JavaScript's automatic semicolon insertion.
  Without the parentheses, JavaScript would ignore the following lines
  and return without a value. If the JSX starts on the same line as the
  return, then parentheses are not needed.</p>
</blockquote>

<p>Taken from <a href=""http://buildwithreact.com/tutorial/components"" rel=""nofollow"">here</a>.</p>
","1561922","","","","","2016-08-10 04:16:40","","","","0","","",""
"38235136","2","","4834809","2016-07-06 22:57:43","","18","","<p>To add a column I just had to follow these steps :  </p>

<ol>
<li><p><code>rails generate migration add_fieldname_to_tablename fieldname:string</code></p>

<p><strong>Alternative</strong></p>

<p><code>rails generate migration addFieldnameToTablename</code></p>

<p>Once the migration is generated, then edit the migration and define all the attributes you want that column added to have.</p>

<p><strong>Note</strong>: Table names in Rails are always plural (to match DB conventions). <strong><em>Example using one of the steps mentioned previously-</em></strong> </p>

<p><code>rails generate migration addEmailToUsers</code></p></li>
<li><p><code>rake db:migrate</code></p></li>
</ol>

<p>Or </p>

<ol>
<li>You can change the schema in from <code>db/schema.rb</code>, Add the columns you want in the SQL query.  </li>
<li><p>Run this command: <code>rake db:schema:load</code></p>

<p><strong>Warning/Note</strong></p>

<p>Bear in mind that, running <code>rake db:schema:load</code> automatically wipes all data in your tables.</p></li>
</ol>
","4731827","","5614748","","2016-08-09 22:33:43","2016-08-09 22:33:43","","","","3","","",""
"38223725","2","","5340724","2016-07-06 12:12:22","","5","","<p>For me, I had changes already in place and I wanted the latest from the base branch.  I was unable to do <code>rebase</code>, and <code>cherry-pick</code> would have taken forever, so I did the following:</p>

<pre><code>git fetch origin &lt;base branch name&gt;  
git merge FETCH_HEAD
</code></pre>

<p>so in this case:</p>

<pre><code>git fetch origin master  
git merge FETCH_HEAD
</code></pre>
","1958461","","","","","2016-07-06 12:12:22","","","","0","","",""
"37909656","2","","37909134","2016-06-19 16:57:18","","12","","<p>Write your <code>jsx</code> code wrapped in <code>{</code> <code>}</code> as shown below.</p>

<pre><code>&lt;h1&gt;Code {' '}&lt;/h1&gt;
</code></pre>

<p>You can put space or any special character here.</p>

<p>e.g in your case</p>

<pre><code>Select Takeout Scenario:&amp;nbsp;
</code></pre>

<p>should be like this</p>

<pre><code>Select Takeout Scenario:{' '}
</code></pre>

<p>It will work.</p>

<p>As Advice you should not use <code>&amp;nbsp</code> to add extra space, you can use <strong>css</strong> to achieve same.</p>
","1745409","","1745409","","2016-06-19 17:04:02","2016-06-19 17:04:02","","","","4","","",""
"37909363","2","","37909134","2016-06-19 16:24:15","","87","","<p>See: <a href=""https://facebook.github.io/react/docs/jsx-gotchas.html"" rel=""noreferrer"">https://facebook.github.io/react/docs/jsx-gotchas.html</a></p>

<p>Try: 
<code>Select Scenario:{'\u00A0'}</code></p>

<p>Or:
<code>&lt;div dangerouslySetInnerHTML={{__html: 'Select Scenario: &amp;nbsp;'}} /&gt;</code></p>

<p>Or:
<code>&lt;div&gt;&amp;nbsp;&lt;/div&gt;</code></p>

<p><a href=""https://jsfiddle.net/omerts/b4st33nw/"" rel=""noreferrer"">https://jsfiddle.net/omerts/b4st33nw/</a></p>

<h2>Update</h2>

<p>After seeing some of the comments, and trying it out. It has come to my attention that using html entites inside JSX works fine (unlike what is stated in the above jsx-gotchas reference [maybe it's outdated]).</p>

<p>So using something like: <code>R&amp;amp;D</code>, would output: 'R&amp;D'. 
There is a weird behavior with <code>&amp;nbsp;</code>, which causes it to render differently, thus causing me to think it doesn't work:</p>

<pre><code>&lt;div&gt;This works simply:-&amp;nbsp;-&lt;/div&gt;
&lt;div&gt;This works simply:- {'\u00A0'}-&lt;/div&gt;
</code></pre>

<p>Produces:</p>

<pre><code>This works simply:- -
This works simply:-  -
</code></pre>
","1415921","","147562","","2017-11-02 18:01:51","2017-11-02 18:01:51","","","","12","","",""
"37415183","2","","3047056","2016-05-24 13:31:48","","9","","<p>In addition to the above answer I also want to highlight a case of striked out property which really surprised me.</p>

<p>If you are adding a background image to a div :</p>

<pre><code>&lt;div class = ""myBackground""&gt;

&lt;/div&gt;
</code></pre>

<p>You want to scale the image to fit in the dimensions of the div so this would be your normal class definition.</p>

<pre><code>.myBackground {

 height:100px;
 width:100px;
 background: url(""/img/bck/myImage.jpg"") no-repeat; 
 background-size: contain;

}
</code></pre>

<p>but if you interchange the order as :-</p>

<pre><code>.myBackground {
 height:100px;
 width:100px;
 background-size: contain;  //before the background
 background: url(""/img/bck/myImage.jpg"") no-repeat; 
}
</code></pre>

<p>then in chrome you ll see <strong>background-size</strong> as striked out.
I am not sure why this is , but yeah you dont want to mess with it.</p>
","2427266","","","","","2016-05-24 13:31:48","","","","0","","",""
"37093205","2","","5767325","2016-05-07 20:10:59","","9","","<p>I think many of the JavaScript instructions are not well thought out for functional programming. Splice returns the deleted element where most of the time you need the reduced array. This is bad.</p>

<p>Imagine you are doing a recursive call and have to pass an array with one less item, probably without the current indexed item. Or imagine you are doing another recursive call and has to pass an array with an element pushed.</p>

<p>In neither of these cases you can do <code>myRecursiveFunction(myArr.push(c))</code> or <code>myRecursiveFunction(myArr.splice(i,1))</code>. The first idiot will in fact pass the length of the array and the second idiot will pass the deleted element as a parameter.</p>

<p>So what I do in fact... For deleting an array element and passing the resulting to a function as a parameter at the same time I do as follows</p>

<pre><code>myRecursiveFunction(myArr.slice(0,i).concat(a.slice(i+1)))
</code></pre>

<p>When it comes to push that's more silly... I do like,</p>

<pre><code>myRecursiveFunction((myArr.push(c),myArr))
</code></pre>

<p>I believe in a proper functional language a method mutating the object it's called upon must return a reference to the very object as a result.</p>
","4543207","","63550","","2016-06-25 12:59:03","2016-06-25 12:59:03","","","","0","","",""
"36837818","2","","5767325","2016-04-25 10:21:25","","18","","<p>A more modern, <a href=""https://en.wikipedia.org/wiki/ECMAScript#6th_Edition_-_ECMAScript_2015"">ECMAScript 2015</a> (formerly known as Harmony or ES&nbsp;6) approach. Given:</p>

<pre><code>const items = [1, 2, 3, 4];
const index = 2;
</code></pre>

<p>Then:</p>

<pre><code>items.filter((x, i) =&gt; i !== index);
</code></pre>

<p>Yielding: </p>

<pre><code>[1, 2, 4]
</code></pre>

<p>You can use <a href=""https://babeljs.io/"">Babel</a> and a <a href=""http://cdn.polyfill.io/v2/docs/"">polyfill service</a> to ensure this is well supported across browsers.</p>
","722180","","63550","","2016-06-25 13:01:46","2016-06-25 13:01:46","","","","5","","",""
"36775924","2","","2003505","2016-04-21 16:49:36","","44","","<pre><code>git push origin :bugfix  # Deletes remote branch
git branch -d bugfix     # Must delete local branch manually
</code></pre>

<p>If you are sure you want to delete it, run </p>

<pre><code>git branch -D bugfix
</code></pre>

<p>Now to clean up deleted remote branches run</p>

<pre><code>git remote prune origin
</code></pre>
","1850723","","","","","2016-04-21 16:49:36","","","","0","","",""
"36683787","2","","2831059","2016-04-18 00:37:29","","4","","<p><code>remove_column</code> in <code>change</code> method will help you to delete the column from the table.</p>

<pre><code>class RemoveColumn &lt; ActiveRecord::Migration
  def change
    remove_column :table_name, :column_name, :data_type
  end
end
</code></pre>

<p>Go on this link for complete reference : <a href=""http://guides.rubyonrails.org/active_record_migrations.html"" rel=""nofollow"">http://guides.rubyonrails.org/active_record_migrations.html</a></p>
","5282616","","","","","2016-04-18 00:37:29","","","","0","","",""
"35184796","2","","35181340","2016-02-03 18:26:16","","68","","<p>Cross site reference forgery is when a malicious web page tricks users into performing a request that is not intended for example by using bookmarklets, iframes or just by creating a page which is visually similar enough to fool users.</p>

<p>The <a href=""http://guides.rubyonrails.org/security.html#cross-site-request-forgery-csrf"" rel=""noreferrer"">Rails CSRF protection</a> is made for  ""classical"" web apps - it simply gives a degree of assurance that the request originated from your own web app. A CSRF token works like a secret that only your server knows - Rails generates a random token and stores it in the session. Your forms send the token via a hidden input and Rails verifies that any non GET request includes a token that matches what is stored in the session.</p>

<p>However an API is usually by definition cross site and meant to be used in more than your web app, which means that the whole concept of CSRF does not quite apply.</p>

<p>Instead you should use a token based strategy of authenticating API requests with an API key and secret since you are verifying that the request comes from an approved API client - not from your own app.</p>

<p>You can deactivate CSRF as pointed out by @dcestari:</p>

<pre><code>class ApiController &lt; ActionController::Base
  protect_from_forgery with: :null_session
end
</code></pre>

<p><strong>Updated.</strong> In Rails 5 you can generate API only applications by using the <code>--api</code> option: </p>

<pre><code>rails new appname --api
</code></pre>

<p>They do not include the CSRF middleware and many other components that are superflouus. </p>

<ul>
<li><a href=""http://guides.rubyonrails.org/security.html#cross-site-request-forgery-csrf"" rel=""noreferrer"">http://guides.rubyonrails.org/security.html#cross-site-request-forgery-csrf</a></li>
<li><a href=""https://labs.kollegorna.se/blog/2015/04/build-an-api-now/"" rel=""noreferrer"">https://labs.kollegorna.se/blog/2015/04/build-an-api-now/</a></li>
<li><a href=""https://stackoverflow.com/questions/7203304/warning-cant-verify-csrf-token-authenticity-rails"">WARNING: Can&#39;t verify CSRF token authenticity rails</a></li>
</ul>
","544825","","544825","","2018-02-01 15:24:36","2018-02-01 15:24:36","","","","3","","",""
"35125518","2","","9529300","2016-02-01 07:59:35","","5","","<p>I came across an amazing resource on css-tricks: <a href=""https://css-tricks.com/using-svg/"" rel=""noreferrer"">https://css-tricks.com/using-svg/</a></p>

<p>There are a handful of solutions explained there. </p>

<p>I preferred the one that required minimal edits to the source svg, and also didn't require it to be embedded into the html document. This option utilizes the <code>&lt;object&gt;</code> tag.</p>

<hr>

<p>Add the svg file into your html using <code>&lt;object&gt;</code>; I also declared html attributes <code>width</code> and <code>height</code>. Using these width and heights the svg document does not get scaled, I worked around that using a css <code>transform: scale(...)</code> statement for the <code>svg</code> tag in my associated svg css file.</p>

<pre><code>&lt;object type=""image/svg+xml"" data=""myfile.svg"" width=""64"" height=""64""&gt;&lt;/object&gt;
</code></pre>

<p>Create a css file to attach to your svn document. My source svg path was scaled to 16px, I upscaled it to 64 with a factor of four. It only had one path so I did not need to select it more specifically, however the path had a fill attribute so I had to use <code>!IMPORTANT</code> to force the css to take precedent.</p>

<pre><code>#svg2 {
    width: 64px; height: 64px;
    transform: scale(4);
}
path {
    fill: #333 !IMPORTANT;
}
</code></pre>

<p>Edit your target svg file, before the opening <code>&lt;svg</code> tag, to include a stylesheet; Note that the href is relative to the svg file url. </p>

<pre><code>&lt;?xml-stylesheet type=""text/css"" href=""myfile.css"" ?&gt;
</code></pre>
","1695680","","","","","2016-02-01 07:59:35","","","","0","","",""
"30114712","2","","2373074","2015-05-08 02:12:53","","4","","<p>I know <strong>LOTS</strong> of people wouldn't agree, but this is what I do and I really enjoy such a coding style: I actually don't use any quote in HTML unless it is absolutely necessary.</p>

<p>Example:</p>

<pre><code>&lt;form method=post action=#&gt;
&lt;fieldset&gt;
&lt;legend&gt;Register here: &lt;/legend&gt;
  &lt;label for=account&gt;Account: &lt;/label&gt;
  &lt;input id=account type=text name=account required&gt;&lt;br&gt;
  &lt;label for=password&gt;Password: &lt;/label&gt;
  &lt;input id=password type=password name=password required&gt;&lt;br&gt;
...
</code></pre>

<p>Double quotes are used only when there are spaces in the attribute values or whatever:</p>

<pre><code>&lt;form class=""val1 val2 val3"" method=post action=#&gt;
  ...
&lt;/form&gt;
</code></pre>
","1802305","","1802305","","2015-05-10 06:40:02","2015-05-10 06:40:02","","","","12","","",""
"30001477","2","","2003505","2015-05-02 10:59:40","","77","","<pre><code>git push origin --delete &lt;branch Name&gt;
</code></pre>

<p>is easier to remember than</p>

<pre><code>git push origin :branchName
</code></pre>
","4845054","","4248328","","2018-12-13 04:44:45","2018-12-13 04:44:45","","","","0","","",""
"28608086","2","","9461621","2015-02-19 13:50:08","","17","","<pre><code>/**
 * Shorten number to thousands, millions, billions, etc.
 * http://en.wikipedia.org/wiki/Metric_prefix
 *
 * @param {number} num Number to shorten.
 * @param {number} [digits=0] The number of digits to appear after the decimal point.
 * @returns {string|number}
 *
 * @example
 * // returns '12.5k'
 * shortenLargeNumber(12543, 1)
 *
 * @example
 * // returns '-13k'
 * shortenLargeNumber(-12567)
 *
 * @example
 * // returns '51M'
 * shortenLargeNumber(51000000)
 *
 * @example
 * // returns 651
 * shortenLargeNumber(651)
 *
 * @example
 * // returns 0.12345
 * shortenLargeNumber(0.12345)
 */
function shortenLargeNumber(num, digits) {
    var units = ['k', 'M', 'G', 'T', 'P', 'E', 'Z', 'Y'],
        decimal;

    for(var i=units.length-1; i&gt;=0; i--) {
        decimal = Math.pow(1000, i+1);

        if(num &lt;= -decimal || num &gt;= decimal) {
            return +(num / decimal).toFixed(digits) + units[i];
        }
    }

    return num;
}
</code></pre>

<p>Thx @Cos for comment, I removed Math.round10 dependency.</p>
","3147680","","3147680","","2015-03-22 11:57:53","2015-03-22 11:57:53","","","","2","","",""
"27722954","2","","27722872","2014-12-31 15:18:07","","0","","<p>Try to add <code>display:inline;</code> to the CSS property of a button.</p>
","4392249","","","","","2014-12-31 15:18:07","","","","0","","",""
"27722921","2","","27722872","2014-12-31 15:16:09","","22","","<p>Remove the width and <code>display: block</code> and then add <code>display: inline-block</code> to the button. To have it remain centered you can either add <code>text-align: center;</code> on the <code>body</code> or do the same on a newly created container. </p>

<p>The advantage of this approach (as opossed to centering with auto margins) is that the button will remain centered regardless of how much text it has.</p>

<p>Example: <a href=""http://cssdeck.com/labs/2u4kf6dv"" rel=""noreferrer"">http://cssdeck.com/labs/2u4kf6dv</a></p>
","3016063","","","","","2014-12-31 15:16:09","","","","2","","",""
"27289644","2","","2373074","2014-12-04 08:47:24","","2","","<p>I have had an issue using Bootstrap where using double quotes did matter vs using single quote (which didn't work). class='row-fluid' gave me issues causing the last span to fall below the other spans rather than sitting nicely beside on the far right, whereas class=""row-fluid"" worked.</p>
","1495747","","","","","2014-12-04 08:47:24","","","","0","","",""
"27194474","2","","20824558","2014-11-28 18:48:23","","0","","<p>This may be old but the <code>return ()</code> can be used in this way:</p>

<pre><code>function parseQueryString(req, res, next) {
            var id = req.param('id');
            return (id ? ""Foo"" : ""Bar"");
}
</code></pre>

<p>Less code, easy to read :)</p>
","2898754","","","","","2014-11-28 18:48:23","","","","2","","",""
"27157553","2","","5767325","2014-11-26 19:39:24","","1","","<p>If you must support older versions of Internet&nbsp;Explorer, I recommend using the following polyfill (note: this is <strong>not</strong> a framework). It's a 100% backwards-compatible replacement of all modern array methods (JavaScript 1.8.5 / ECMAScript 5 Array Extras) that works for Internet Explorer 6+, Firefox 1.5+, Chrome, Safari, &amp; Opera.</p>

<p><a href=""https://github.com/plusdude/array-generics"" rel=""nofollow"">https://github.com/plusdude/array-generics</a></p>
","313969","","63550","","2015-07-11 09:50:20","2015-07-11 09:50:20","","","","2","","",""
