Id,PostId,Score,Text,CreationDate,UserDisplayName,UserId
"75563798","29103071","1","now 2017 browser which support it should increased. When the image is bigger `scale-down' give better option. [scale-down](https://developer.mozilla.org/en-US/docs/Web/CSS/object-fit?v=example)","2017-05-31 07:31:39","","2368696"
"43095546","13270340","1","@RRMadhav, indeed you won't see the deleted branch after deleting it since the reference to the remote branch will be removed for you locally. Anyone else on your team that has checked out that branch will still have that reference and will still see it unless they prune the branch.","2014-12-05 14:27:38","","350644"
"43100607","20081966","0","@chhh then you need to extend this functionality to make this a variable instead of an assumption.","2014-12-05 16:44:44","","8047"
"43144692","23687597","0","It's not the same as cover in CSS, where one of the resulting dimensions is always beyond 100% (or equal in edge case)","2014-12-07 16:19:50","","669721"
"58712679","27794789","1","Sometimes its hard to know when to post a new answer of edit an existing one, something I use to decide is if I steal the code from another users answer, I usually edit their answer so that they can get the recognition instead of me stealing their code.","2016-02-19 17:09:22","","4941538"
"58712703","14994860","3","Sometimes its hard to know when to post a new answer of edit an existing one, something I use to decide is if I steal the code from another users answer, I usually edit their answer so that they can get the recognition instead of me stealing their code.","2016-02-19 17:09:44","","4941538"
"43181449","23687597","0","No, this solution makes sure that it's never stretched beyond 100%, which is what part of the question was about.  They didn't want to have the image distort or grow beyond the original dimensions.","2014-12-08 18:52:02","","1269900"
"75669449","12897444","0","the regex is ok (checked rubular.com)

 - and @Rambatino: the why would be like Amazon Echo for instance ;)
You could say: ""please add chicken to my shopping list"" (and - well - then you'd have to add the :add to the array, but I reckon you get the gist of it ;)","2017-06-02 15:46:35","","686227"
"75677719","43687751","1","....but O(n) space and also, no it's O(n) time, because as @chris72205 rightly points out, you have to iterate through your array first. O(1) + O(n) = O(n). So in fact, this is way worse than include?","2017-06-02 20:25:12","","1744107"
"75678218","43687751","0","Dude i was just saying dont use include inside loop, for single time check using include is fine. So please read the use case first, its better if you need to check multiple times inside loop.","2017-06-02 20:44:27","","3442392"
"75683868","1335875","2","When I'm adding `""use strict"";` to the top of my JavaScript code, I am asked to _**use the function form of 'use strict'**_ instead. Can you explain why is better to use the function form of 'use strict'? Thank you","2017-06-03 04:24:28","","3290143"
"43223988","11345195","0","Thanks, this was helpful for having multiple options on one line. I had been trying to use `or`","2014-12-09 20:19:52","","1066615"
"43227710","19244824","0","jQuery is always good for taking care of any cross-browser compatibility issues of the different JavaScript APIs.","2014-12-09 22:15:23","","2091579"
"58810063","7218106","1","@Tekkub ""longer term storage of temporary things"" that saying feels very awkward, another point to use stash is it pushes it in a stack so if you don't want it to carry over and work on something else it is useful in that way. Yes you don't have to but just feels cleaner and more in control.","2016-02-22 18:17:00","","1922105"
"43255138","23687597","2","The question was ""How to Fill"" with an example of filled image, which is obviously cropped.","2014-12-10 15:52:04","","669721"
"58830066","23961231","5","@huggie that's pretty much correct. Branches in Git are just bookmarks attached to commits. So in my graphs above, there are `X` and `origin/X` bookmarks in the local clone (2 branches), and then there is `X` on the remote (making 3 branches).","2016-02-23 07:33:42","user456814",""
"43310788","15775364","0","If your origin is a Atlassian Stash and the branch is set as the default, you will get an error ""By default, deleting the current branch is denied..."". I had to change the default branch in Stash to point to another branch before I could delete.","2014-12-12 00:29:35","","1148240"
"43338896","25887881","5","but OP said: ""good ol' fashioned JavaScript - no frameworks allowed""","2014-12-12 18:51:31","","731947"
"43349062","1335881","3","@SpYk3HH If your js is professional, there should be no reason to not use ""strict"", and using it can only protect your pristine code from less professional meddling fingers.","2014-12-13 04:57:13","","8741"
"43380562","5767411","3","@Jakub very good comment because to understand that I lost much time and thought my application code is somehow broken...","2014-12-14 19:14:58","","401643"
"92510847","26039014","0","Thank you So much for the pictorial description.","2018-10-13 17:11:27","","4828463"
"28927250","15848647","3","""Remove column **to** table"" sounds strange, so **from** seems to be the better choice here.","2013-10-21 17:55:27","","579849"
"58960762","9791602","0","You might not be able to make it a git alias, but you can definitely put it into your .bashrc.","2016-02-25 22:24:20","","104488"
"43431979","14345010","3","This is what I was looking for. My own shell function alias didn't work (Unexpected EOF) and I couldn't figure out why, but this works great! The only change I made was replacing `&&` with `;` so that even if the first command fails the second will still execute (sometimes only local or only remote exists).","2014-12-16 08:55:29","","1021726"
"75931558","34544089","0","@SamithaChathuranga no, `git push origin :<branchname>` already pushes an 'empty` branch to the remote (hence deletes the remote branch)","2017-06-09 22:20:55","","369894"
"11970866","9461657","0","Love the ternary operator, short clean and concise.","2012-02-27 08:04:25","","416056"
"43525515","11757642","1","Great solution!  For me the vertical fill was more important than the horizontal, so I just had to change ""width: 100%"" to ""height: 100%"" for the '.container img' class.  Thank you!","2014-12-18 15:11:19","","1949132"
"43569572","9461657","1","Minor fix suggested... Should be lowercase k for thousands.  Upper is for Kilos.  Tried to edit, but requires at least 6 characters changed before it will take.","2014-12-19 18:47:32","","798420"
"43569697","9461657","0","@AdamYoungers changed","2014-12-19 18:51:20","","808921"
"92708843","37909363","0","To clarify... 
\u00A0
works because it is the Unicode character ""NO-BREAK SPACE"". So you can pass it around in a JavaScript string, and then when it is output, it works like
&nbsp;","2018-10-19 18:41:27","","2547255"
"76074597","40724354","0","I really like your solution. To be able to shorten negative values as well, I multiply the number by -1 before and after determining the tier, since Math.log10(negativeValue) would return NaN.","2017-06-14 10:26:01","","1845533"
"76102274","1552353","2","As noted below, `git diff --name-status` doesn't seem to want to show added files.  @sschuberth pointed out `git show`, which does seem to work properly for me:  `git show --pretty=format: --name-status`.   Just doing `git show --name-status` gives a bit more info, but still nice and dense... that will be my new goto command ;)","2017-06-14 22:52:08","","575700"
"92770812","37909656","0","""use css to achieve same"" - You might be using non breaking space so your text does not drop down to the next line and outside the boundary of the element which contains the text. If you want to use CSS properties to do this instead, then one way to do this is `text-overflow: ""clip"";` `overflow: ""hidden"";`. There are a few variations available.","2018-10-22 13:41:41","","2547255"
"29194709","16276586","4","I was going to point this one out. Note that the button won't delete your local branch... see this answer for how to do that: http://stackoverflow.com/a/10999165/901641","2013-10-29 14:02:45","","901641"
"76173667","41984610","0","Thanks for fixing all my bugs. :D","2017-06-16 15:29:28","","74291"
"29275320","16863603","66","The reason strict mode is optional has nothing to do with what you've stated.  The real reason *is to not break existing code that may not conform*.","2013-10-31 13:34:21","","34806"
"29299820","9529444","4","Does this still work with Chrome? I'm having difficulty trying to change my SVG path's color with CSS.","2013-11-01 06:51:12","","167129"
"29316013","9529444","0","Yes, I just tested it with a current Chrome version and it still works.  If you still need help, please post a question including a self-contained example (SVG with external or embedded CSS) and a description of your expected result and what you’re actually seeing (not just “I’m having difficulty”).","2013-11-01 17:01:47","","6372"
"29324735","9529444","5","Thanks Nicholas, I believe I have found the reason. My SVG was embedded into the page through an <img> tag, CSS doesn't appear to be able to modify any content within. Is this correct?","2013-11-01 22:29:01","","167129"
"29324761","9529444","0","Take a look at the link to ""Related Answer"" above; it describes exactly your problem.","2013-11-01 22:31:07","","6372"
"29328478","9529444","0","Brilliant, thanks !","2013-11-02 03:42:01","","167129"
"43829269","15762329","4","@RolandIllig Except the use of a `for in`-loop and the fact that the script could stopped earlier, by returning the result from the loop directly. The upvotes 	
are reasonable ;)","2014-12-30 16:13:41","","1250044"
"43857710","27722921","0","Probably want to use left / right padding as well. Something like `padding: 5px 20px` (`padding: [top/bottom] [left/right]`). There doesn't seem to be a need to change the default `display: inline`.","2014-12-31 15:20:19","","2930477"
"43862611","27722921","0","@misterManSam: The need is that OP wants to use vertical margin. You can't apply that with a `display: inline` element.","2014-12-31 19:03:16","","3016063"
"92965946","50835322","0","Did two internships on servlets. I was analyzing my code and only now i started realizing the reality on double quotes, single quotes and string concatenations. The website i used to study used double quotes in html and single quotes in java. Didnt even realise. Glad i finally got it...","2018-10-28 14:59:49","","4109266"
"76354230","23961231","6","+1 for the remote tracking branch. This branch is what causes issues when you clone someone else's branch. It keeps on tracking your commits and asking you if you want to push to that person's branch.","2017-06-21 19:48:20","","2120578"
"93024797","48130849","1","Great solution; well explained and implemented! Thank you!","2018-10-30 11:26:29","","1447173"
"59470278","1020570","2","While technically this does help answer the question, it really should be more illuminating. Show the result perhaps? Maybe a link to the documentation?","2016-03-09 23:50:41","","128421"
"59472189","2003515","11","I had to run `git branch -D Branch_Name` to get rid of the local branch","2016-03-10 01:32:06","","5361412"
"12419633","3941201","5","For booleans, just do this: prop = true if prop.nil?","2012-03-18 18:26:39","","483823"
"59559092","1335881","0","Note that if you add `""use strict"";` at the file level, it can cause errors when you bundle your file with 3rd-party libraries. To avoid this, use it at the function-level.","2016-03-11 22:58:38","","356887"
"76547945","38796408","2","There are a few different CSS properties that have this effect. Another would be `will-change: transform`.","2017-06-27 14:59:20","","4735342"
"44079897","11496488","3","Jamie your last comment is incorrect. With or without strict mode `this` can refer to whatever object you like depending on how you call the function - that's the point of having it in the language in the first place.","2015-01-08 10:29:22","","615754"
"12552237","572660","35","How about the difference between `git add *`?","2012-03-24 00:52:25","","566610"
"76588923","5767357","2","In the era of immutability, better use Array.filter() or Array.slice() [example here](https://gist.github.com/iuliaL/1b4f38511fa4ddfc5e8f8491f75fc716)","2017-06-28 13:53:26","","5669268"
"44146039","19572740","6","Note that `-D` *forces* the deletion. It's always better to use `-d`, which will remind if you need to do something dangerous.","2015-01-10 01:08:57","","119527"
"44147313","16192396","3","This answer should be selected to avoid confusion.","2015-01-10 03:17:11","","2031016"
"93285984","7217906","1","@Aaron that's much nicer (for the post-commit scenario)! Please make a separate answer.","2018-11-07 22:17:01","","1144854"
"44241880","26039014","1","Thanks for the table. Is there a way to add only the files that were modified. No new files or deleted files","2015-01-13 12:43:54","","493742"
"12698664","1764538","2","While funny and accurate, this doesn't really answer the original question. I much prefer BalusC's answer. And yes, I know this is an old question.","2012-03-30 14:59:33","","54641"
"12706283","1764538","0","@Akrikos: is that extra s that important?","2012-03-30 20:59:57","","55159"
"59927072","17792447","1","@Powers - brilliant and clear answer - would you be able to elaborate on the following: ""The change method in Rails 3 is not smart when it comes to remove_column, so you will not be able to rollback this migration.""","2016-03-22 01:24:06","","4880924"
"59957233","17792447","1","@BKSpurgeon - In Rails 3, if you use the `change` method, then the `rake db:rollback` command will error out.  `rake db:rollback` is basically the opposite of `rake db:migrate`.  This bug was fixed in Rails 4 :)","2016-03-22 16:30:05","","1125159"
"29917898","20081966","2","one-letter get courtesy of this answer: http://stackoverflow.com/a/8072675/8047","2013-11-19 21:04:12","","8047"
"44437541","5767357","7","@UpTheCreek I thought it is clear: having an array filled dynamically means sometimes you have an empty array. By using this solution you can try to remove the last element which not exist. The result is a JS error.  If you have the same number of elements in this array then all is good. You can use it.","2015-01-19 13:51:48","","1058605"
"59967806","15848647","0","@SebastianvomMeer yes I concur - the English reads much better with 'from'","2016-03-22 21:13:56","","4880924"
"44441894","5767357","10","@AdrianP. `array.indexOf(testValue)` on empty array will be -1, and if you're testing for that then no splice.  Maybe the answer has changed since.","2015-01-19 15:47:21","","324381"
"76948358","40724354","3","Interesting how a prefix becomes a suffix...","2017-07-08 14:13:40","","5459839"
"60013623","20824579","0","This is usually syntax being carried over from C++14 where it does have an impact _or_ from old school programmers from the era when C was the popular language of its time; it was just a convention for some coders.","2016-03-23 21:42:26","","5137782"
"29971474","3028670","5","Are you sure about create being a member action. There is no ID to pass.","2013-11-21 05:42:43","","1007211"
"44487780","1188834","1","Looks like this no longer works? `undefined method 'to_sym' for {:default=>""foo""}`","2015-01-20 18:50:25","","2920617"
"76962569","1188834","0","If `def initialize(attributes=nil)` doesn't work, due to ""no implicit conversion of nil into Hash"", try `def initialize(attributes={})`.","2017-07-09 07:42:23","","832887"
"76967161","5340773","0","Here is one more thoughtful article on merging vs rebasing: http://kristopherwilson.com/2015/02/12/stop-merging-master/","2017-07-09 12:52:47","","2939061"
"12906420","1764538","0","@Quassnoi: I don't really care about the 's' as long as whatever you're doing you do consistently. Although, having an 's' after each of the concatenated names sounds silly to me.","2012-04-09 21:35:45","","54641"
"93640639","1552353","0","That's pretty cool, how can you filter by author then like you do with `git log --author`?","2018-11-19 20:46:56","","3019105"
"60086715","22141126","12","Personally, I never/very rarely _add_ `""use strict"";` to existing code. That being said, I'll almost always use it when I'm writing new code from scratch","2016-03-25 20:48:41","","1007638"
"60088610","33275647","1","The git command for deleting a remote branch sucks and I tend to forget it (both new and old). Luckily there are GUI tools that have the option. Git Gui, TortoiseGit and GitHub Desktop have it - I wish Git Extensions had this functionality too. Anyway, what I remember is to start Git Gui from within Git Extensions when I need to delete a remote branch.","2016-03-25 21:59:21","","1025264"
"12983594","8799617","0","nice example. explanation at the top could have been better though.","2012-04-12 18:23:28","","1173588"
"93704571","26039014","0","I m still confuse about git add ""*"", can you please elaborate it little more?","2018-11-21 15:12:59","","6454850"
"44607016","13824648","0","How do we do a comparison by ignoring the case ?","2015-01-23 18:34:42","","4308012"
"13013762","1335881","3","""use strict"";, if IE 7+ support is not requirement, is a good practice to write better javascript.","2012-04-13 20:58:09","","379556"
"77181777","22529246","0","any other way for some repeated value max 5 times then create new array and remove that value from array? I HAVE THIS KIND OF ARRAY:  [""info.specificAllergy"", ""info.specificAllergy"", ""info.specificAllergy"", ""info.specificAllergy"", ""info.specificAllergy"", ""info.existingMedicalCondition"", ""info.existingMedicalCondition"", ""info.existingMedicalCondition"", ""info.existingMedicalCondition"", ""info.existingMedicalCondition""]","2017-07-14 14:22:24","","1805031"
"77238690","45113099","0","This is only going to work with an array of integers...","2017-07-17 01:01:53","","6062"
"77238706","20690490","8","`filter` must be much slower for a big array though?","2017-07-17 01:02:59","","6062"
"44793731","5767357","5","It doesn't work. See my JSFiddle http://jsfiddle.net/bB7Ey/28/","2015-01-29 12:52:13","","1675976"
"44797265","2373203","0","@mikl general practice in C# and Java is Strings in double quotes and chars in single quotes.  But that gives no validation for this answer.  Unless this is the answer to a different question.","2015-01-29 14:22:57","","1889720"
"60352615","25859628","0","Thanks for linking to the doc on [rules of identifier naming](http://www.postgresql.org/docs/current/static/sql-syntax-lexical.html#SQL-SYNTAX-IDENTIFIERS). I had difficulty finding that particular topic.","2016-04-01 22:06:19","","642706"
"93924795","27154917","0","@DustinPoissant WHAAAT?? On which browser??","2018-11-28 21:00:02","","1016716"
"93925251","30114712","1","The problem with leaving out quotes around attribute values is that different standards have different lists of characters which need to be quoted. For example, HTML4 said only values consisting of letters, digits, dashes and dots could go unquoted, but HTML5 says anything goes except spaces and "" ' ` < = >, so you should be careful, especially with older browsers!","2018-11-28 21:18:32","","1016716"
"44825870","1021299","0","What's the difference between 'all the methods available on a String' and 'the methods available for strings in particular' ? They seem synonymous. Of course it doesn't particular matter since own_methods seems to be some extension I don't have, but I still am curious.","2015-01-30 08:25:47","","1133488"
"44826493","1335875","5","It's funny, this resulted in strings must have single quotes. So write `'use strict';` instead","2015-01-30 08:49:17","","804440"
"93943262","2003515","0","In the executive summary you have `git push --delete <remote_name> <branch_name>` but in the first ""Delete Remote Branch Update"" section you have `git push <remote_name> --delete <branch_name>`. i.e. The parameters are in a different order. Can I suggest making these the same to avoid confusion please.","2018-11-29 11:28:48","","470014"
"77359830","28608086","0","You can change the if to `Math.abs(num) >= decimal`.","2017-07-19 16:33:50","","1257622"
"77364092","43001159","1","Thank you. It works like charm!","2017-07-19 18:34:10","","3499361"
"30410707","11647685","31","most valuable post!","2013-12-04 07:40:08","","1121923"
"77413596","45113099","1","You can see that there are strings in the second example I provided? I am not sure what you mean by this? The only issue is if your string contains one of the charterers used in the separation, as I mentioned in my answer.","2017-07-20 19:33:06","","3790949"
"60478262","2003515","4","@KolobCanyon You only have to use -D if the branch has not been merged into another branch.","2016-04-05 16:27:15","","1198190"
"77440838","5209833","0","Like Soyoes comments above on the OP, the correct answer, which is to NOT set left/top/right/bottom on the element itself, can be found here: https://stackoverflow.com/questions/4962266/css-positionfixed-inside-a-positioned-element","2017-07-21 12:23:26","","2018496"
"77441987","3028670","0","@zeal This is three years late, but the action is given after the verb. In the examples above, the actions would be ""preview"" and ""search"".","2017-07-21 12:47:41","","566169"
"77447126","1986398","0","@SatadruBiswas nope. Just if it contains the full string.","2017-07-21 14:45:33","","1968171"
"77474405","20925700","1","does this atomic. it means if deleting fails, delete children will be recover again. thanks.","2017-07-22 13:50:11","","1192728"
"77522271","43928167","0","Are redundant constructions the norm around web developers? I have someone at work spraying stuff like this everywhere. Why not just `return value != elem`?!","2017-07-24 11:59:47","","688843"
"45057919","5767357","6","And note that if you're working with non-primitive types, `Array.indexOf()` does not test for object equality.  It only works if you pass the exact same object reference.  See:  http://jsfiddle.net/b0e7zsm3/","2015-02-06 01:53:13","","609251"
"77558393","43854346","1","I like the idea, just think is a bit slow to do two stringify per element on the array. Anyway there are cases in which it will worth, thanks for sharing.","2017-07-25 08:56:09","","1955088"
"77611983","29103071","0","It should be noted that both a **width and height must be declared** for the image (percentages are accepted) in order for this to work. I spent a long time trying to figure out why this wouldn't work for me - I hadn't set a height on the image.","2017-07-26 11:10:45","","1684875"
"77618219","9462382","0","Brilliant solution. Very useful.","2017-07-26 13:25:09","","1071673"
"77626063","12897444","0","""the regex is ok (checked rubular.com)"". It is not ok. Your regex will not match a keyword at the beginning or end of a string (e.g. ""update my brother's profile""). If you don't want to match the beginning or end, then your regex is still not ok because the character class to either side of the keyword should be `/[,. ]/`","2017-07-26 16:03:02","","2320322"
"60691338","3047117","3","There is now a Filter box at the top of the Styles tab. If you are wondering what has overridden `border-color` then just type `border-color` into the Filter. It will show all the rules containing that property, with the property highlighted in yellow. [This feature](https://2r4s9p1yi1fa2jd7j43zph8r-wpengine.netdna-ssl.com/files/2015/05/inspector-filter-styles.png) is also available in Firefox.","2016-04-11 09:47:52","","99777"
"94252121","7218106","0","@bill You are awesome.  This worked like a charm.  Of course I didn't have very many edits before I discovered that I was on wrong branch.  Life-saver.","2018-12-10 01:31:57","","312452"
"77642991","44781228","28","`git branch -a` will display local and remote branches.It will be help for you diagram introduce.","2017-07-27 03:01:39","","4887726"
"60713172","5767357","1","@Creator that leaves an undefined in the array. https://jsfiddle.net/dsup87xL/","2016-04-11 18:27:15","","2505634"
"77721604","21688894","1","Do you have a source on that this is faster?","2017-07-28 18:21:57","","3711421"
"77721792","21688894","0","Nice solution. But as you point out, but important to make bald, it does not produce the same result as slice and indexOf since it will remove all occurrences of 1","2017-07-28 18:28:36","","3711421"
"77724716","21688894","0","@user3711421 this is because just slice and indexOf does not do what he wants ""to remove a specific element"". It removes the element only once, this remove a specific element no matter how many of them do you have","2017-07-28 20:05:09","","1090562"
"77734981","27114400","1","Requires all property names in an object literal to be unique (var x = {x1: ""1"", x1: ""2""}) is this valid","2017-07-29 08:26:18","","1300034"
"13606061","1021299","12","Hi - I thought I was learning something new with the #own_methods then, but it doesn't exist for me either. However, I usually go:
(""MyString"".methods - Object.merhods).sort","2012-05-09 17:04:40","","494690"
"13644975","2003515","560","If you know the syntax `git push origin local_branch:remote_branch`, then the syntax to delete a branch with `git push origin :remote_branch` is kind of cute. There's a void before the `:`","2012-05-11 04:05:03","","8279"
"45316205","19572740","11","ahahah :) it's up to you: use -d if you want to see git crying or -D if you want to cry.","2015-02-13 11:21:07","","450148"
"13667765","8783995","0","`attr_accessor_with_default` is deprecated as of rails > 3.1.0","2012-05-11 22:46:08","","980459"
"13667913","8783995","0","ye i know.. editing...","2012-05-11 22:59:02","","536984"
"13670248","1188834","0","Workaround for the down migration is to execute code directly on the database. The code is less portable, but that's not usually a problem in practice. MySQL example: `def self.down execute 'alter table people alter column last_name drop default' end` It's better than blocking your rollbacks with exceptions IMO.","2012-05-12 04:35:14","","757675"
"77827605","42193447","0","I don't see these `Overview`, `Yours`, `Active`, `State` and `All branches` tab on GitHub website. Looks like this is an old snapshot. Under the `Code` tab, I see sub-tabs like commits, branches, releases and contributors. When I am the owner of a repository then I see an additional tab named MIT.","2017-08-01 09:00:06","","465053"
"13695915","2373206","4","There are other non-inline-javascript situations where single quotes might be required, such as when using custom `data-*` attributes. Depending on your application and how you use the `data-*` attributes, you might need to use `'`'s within `""`'s. Sometimes we use them for Google Analytics Event Tracking: `<a href=""..."" data-track=""Homepage Banner|Clicked|Dick's Sporting Goods"">click me</a>`","2012-05-14 03:31:12","","172350"
"13699460","2373206","3","Consider `var x = ""<a href='"" + url + ""'>click me</a>"";`","2012-05-14 08:16:40","","174375"
"94508020","53069926","0","the last option will return a empty array","2018-12-18 09:24:36","","148601"
"94508382","53069926","0","@Dejan.S, I surprised, what's your array, and what you want to omit from your array?","2018-12-18 09:35:11","","6877799"
"94508517","53069926","0","It was my bad, I used regular function and had to explicitly do a return statement. Sorry about that :)","2018-12-18 09:39:43","","148601"
"94512966","53069926","1","@Dejan.S, I edited the answer for some mistakes like your mistake and add a hint, if you downvote me, you can upvote now.","2018-12-18 11:50:51","","6877799"
"60984585","22529246","3","This is jQuery, not core JavaScript.","2016-04-18 15:31:37","","1720669"
"45439168","13824648","0","@stack1 ""Apples"".to_lower <=> ""apples"".to_lower","2015-02-17 15:00:53","","1279409"
"60999441","10999165","4","Others with repository clones where remote branches have been removed should run `git remote prune <name>` (e.g. `git remote prune origin`) in order to locally remove stale branches that no longer exist in the remote.","2016-04-18 23:07:39","","4594973"
"94603929","49959806","0","This is so confusing. I am seesawing between sources that say that `protect_from_forgery` is still necessary for APIs, and sources that say that it isn't. What if the API is for a single page app, that uses the session cookie for user authentication?","2018-12-21 02:07:34","","5800592"
"13849723","9643692","11","Then what does it do?","2012-05-20 14:47:37","","986276"
"45512185","19515594","3","Regexes are nice an can indeed do almost anything. In this case, though, there's also `--diff-filter` which gives this functionality natively, which means less chance of incorrect results (e.g. false positives)","2015-02-19 10:13:33","","145287"
"94655433","24546727","0","code formatting is not working in the linked article :-)","2018-12-23 16:54:20","","135673"
"94733008","2003515","0","I ran the first line of the executive summary and the second wasn't ""needed""(?). The branch is gone both locally and remotely.","2018-12-27 15:28:31","","5306470"
"94744447","3941201","0","self.max_users to be safe.","2018-12-28 02:17:42","","267693"
"61230760","1020571","0","`'coração'.upcase` produces `'CORAçãO'`. It may be advised to use some gem like “unicode_utils“, “activesupport“ or “Unicode”.","2016-04-24 22:55:29","","2855955"
"61238273","9462382","0","@SalmanA - Great help, it fails if one pass arg as string, if cleansed with parseFloat works well. Thank you!","2016-04-25 06:57:49","","2785344"
"45727392","18165553","1","Second function is rather inefficient. On every iteration ""indexOf"" will start search from beginning of array.","2015-02-25 13:32:12","","3120495"
"61303059","5767357","0","@LukasLiesis This is never and has never been a developer choice. When you are addressing a specific audience like public organisations that can't upgrade for internal reasons or non US/EU countries (which still have a lot of users on WinXP), you'll have to provide support for IE8 for those users. It just depend of for whom your website is for, you can't have a generic approach on this matter.","2016-04-26 14:30:27","","3305116"
"94907500","5767335","0","there are far better ways of doing this, delete is a bad practice on an array","2019-01-04 09:25:04","","1667822"
"61366811","3047117","2","Also wanted to add: If a style is struck out but it's already at the top, then you might have a CSS style somewhere with `!important` that's overwriting it.","2016-04-27 21:37:03","","225650"
"78363482","45431612","5","You also want workbench.editor.enablePreviewFromQuickOpen","2017-08-15 22:38:15","","73046"
"78390556","2003515","0","To better understand the git push origin :<branch_name> syntax, go to https://stackoverflow.com/questions/1519006/how-do-you-create-a-remote-git-branch","2017-08-16 14:27:24","","2623162"
"45875927","1335881","1","@SpYk3HH I'll help you; there is nothing wrong with disagreement, after all. And I do disagree; JS is neither free nor open. EMCAscript is an open standard, but Javascript and JScript are both proprietary implementations. And if you've ever tried to get a transcript of the standard process, you'll find it isn't free either! Regardless, just because you can do something doesn't mean you should; look at how many implementations have used eval to parse json rather than an actual json parser, opening tons of sites to injection attacks.","2015-03-02 00:39:16","","3137484"
"45876895","1335881","0","@Alice Sorry, can't say I've ever had to `use strict`. I've seen applied to my libs afterward, but none of my code was changed. What can I say, when I write professionally, it's just not needed, except maybe to give someone else comfort.","2015-03-02 01:49:38","","900807"
"45876973","1335881","5","@SpYk3HH Then all that means is that you already used the correct idioms. It's fine to be incidentally correct, but it's always better to validate. That's what ""use strict"" does. It validates you used the correct idioms. Would you rather be incidentally correct, or provably correct?","2015-03-02 01:56:33","","3137484"
"14199235","8783995","0","In your example, is_awesome will always be true even when @is_awesome  ==  false.","2012-06-05 06:46:54","","195369"
"78414344","45431612","1","@JamesMoore   after my setting ,it's ok,and I don't know enablePreviewFromQuickOpen is for what.","2017-08-17 06:53:16","","8392555"
"14207937","8783995","0","whoopps.. fixed :)","2012-06-05 13:45:23","","536984"
"78449755","33392807","2","@San Consistency, mostly. It follows the American English standard that double quotes are for quotes and single quotes are for subquotes.","2017-08-17 23:01:13","","892327"
"45918135","18165553","0","@AmberdeBlack, you're exactly right. Surprised I didn't catch that when I answered: http://jsperf.com/remove-all-from-array","2015-03-03 03:12:31","","135786"
"78486398","29103071","0","I used `width: 100%; min-height: 100%; object-fit: cover;` and it worked pretty well.","2017-08-18 19:49:27","","5045446"
"78500167","20690490","0","What's the point of immutability mentioned if you used assignment of the same variable in your examples? :)","2017-08-19 11:36:51","","1103453"
"78500827","20690490","0","@mench because it would be too complex example if I use both reference immutability and data immutability. I would then need to use some kind of state container. Also data immutability is enough to avoid most of side effect errors.","2017-08-19 12:10:30","","3120495"
"46028567","20824579","0","Call me *inexperienced developer* but for a moment these parentheses caused confusion and I did a little search to figure it out as it looked exactly like a **function call** :)","2015-03-05 17:14:59","","775359"
"95247079","43122403","0","This is the same than `protect_from_forgery except: [:my_method_name]` ?","2019-01-16 04:40:17","","503831"
"95257416","38723094","1","are there any options to set ""open preview"" to, say, shift+click, and normal opening to single click?","2019-01-16 11:20:33","","3995261"
"46129445","22141126","51","Yes. Obviously ""use strict"" can break seemingly valid javascript which hasn't broken before. But the code not having broken before is not equal to the code being correct and doing what it's supposed to. Usually referencing undeclared variables signals a typo, etc. Use strict allows you to catch these kinds of errors, and hopefully before you ship production code.","2015-03-09 07:46:42","","454934"
"78680568","2003515","0","Note that the `-d` as an alias for `--delete` also works with the push call. So `git push origin -d <branch_name>` works too","2017-08-24 12:13:00","","3359162"
"78680685","42193447","0","`git branch --delete <branch>` doesn't delete a remote branch, you need `git push <server> --delete <branch>` to do that","2017-08-24 12:15:36","","3359162"
"61703975","36837818","4","Note that `.filter` returns a new array, which is not exactly the same as removing the element from the same array.  The benefit of this approach is that you can chain array methods together.  eg: `[1,2,3].filter(n => n%2).map(n => n*n) === [ 1, 9 ]`","2016-05-06 18:58:02","","1516302"
"95328834","38723094","2","I'm opening files with `⌘+P` (i.e. *Quick Open*) so thought this answer would ""likely not be of any use""... but it was. Just a word of caution when trying to put people off your answer ;)","2019-01-18 10:48:44","","1998086"
"78786203","20690490","0","This is not a good answer, because it creates a new array, thus creates a new reference. It doesn't remove its elements. It creates a new Array and assigns it. So, for instance, having `let arr = arr2 = [1,3,2];` and doing that filter `arr = arr.filter(el => el !==3)` will result on no modification on arr2, while doing the splice, both arrays will be modified.","2017-08-28 07:31:58","","4537906"
"95360755","5694333","1","Finally, I couldn't for the life of me figure out why `obj.class` didn't work in the case statement. Thank you for this answer!","2019-01-19 16:14:45","","1180523"
"78862617","23687597","0","But what if you need the image to be responsive? Defining a specific width and height isn't going to work 😕","2017-08-30 05:03:11","","321555"
"95446809","52197997","0","i can't fathom how this works but it does. You need to position the span absolutely top:0;right:0;bottom:0;left:0 inside the relatively positioned parent to dimension it.","2019-01-22 17:19:36","","5550449"
"78898960","37909656","2","That not a *non-breaking* space though.","2017-08-30 21:18:08","","253096"
"78908450","23687597","0","Ricardo, that's true.  I don't believe his question was about a responsive image size though.  Just about an image filling a container properly.","2017-08-31 06:48:43","","1269900"
"95473658","48512245","0","Nice explanation, thanks! Especially the part about different branch history. I t was the situation for me","2019-01-23 12:59:34","","812973"
